0,1,2,paths
1,0,0,ISL/ISL-100-65-65_800_1300-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_1400-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_1500-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_1600-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_300-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_400-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_500-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_600-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_800_900-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_900_1200-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_900_1300-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_900_600-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_900_700-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_900_800-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-65-65_900_900-2019-12-28-2020-03-27.tif
1,0,0,ISL/ISL-100-73-73_0_100-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_100_100-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_100_200-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_100_300-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_200_100-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_200_200-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_200_300-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_300_200-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_400_200-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-73-73_400_300-2019-12-13-2020-03-12.tif
1,0,0,ISL/ISL-100-79-79_1000_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_1900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_2000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1000_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1100_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1100_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1100_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1100_1900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1200_1900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1300_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1400_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1500_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1600_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1600_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1600_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1600_1500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1600_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1700_1900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1800_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1800_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1800_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1800_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1800_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1900_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_1900_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_2000_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_300_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_300_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_300_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_300_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_400_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_500_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_600_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_700_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_800_900-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1000-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1100-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1200-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1300-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1400-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1500-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1600-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1700-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_1800-2019-11-30-2020-02-28.tif
1,0,0,ISL/ISL-100-79-79_900_900-2019-11-30-2020-02-28.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2800_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2800_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2900_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2900_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2900_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2900_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2900_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_2900_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3000_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3100_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3200_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3300_9300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3400_9300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3500_9300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_9000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_9100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_9200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_9300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3600_9400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3700_8900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3800_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3800_8600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3800_8700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_3800_8800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4100_5100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4200_5000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4200_5100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4300_5000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4300_5100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4300_5200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4400_5000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4400_5100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4400_5200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_13000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_13100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_13200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_4900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_5000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_5100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4500_5200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_12900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_13000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_13100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_13200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_4700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_4800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_4900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_5000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_5100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_5200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_9400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_9500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4600_9600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_12900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_13000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_13100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_4600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_4700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_4800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_4900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_5000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_7900-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_8000-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_8100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_8400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_8500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_9400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_9500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_9600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_9700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4700_9800-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12100-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12200-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12300-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12400-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12500-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12600-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12700-2019-12-01-2020-02-29.tif
0,1,0,SAB/Shifting_cultivation-100-81-81_4800_12800-2019-12-01-2020-02-29.tif
